timestamp,sensorId,kalmanMs,differentiatorMs,dspPipelineMs,totalMs
2026-01-14T12:18:58.246Z,010-20081219114010,0.166,0.001,0.074,0.241
2026-01-14T12:19:10.294Z,010-20081219114010,0.166,0.001,0.073,0.241
2026-01-14T12:19:22.304Z,010-20081219114010,0.162,0.001,0.076,0.240
2026-01-14T12:19:34.472Z,010-20081219114010,0.170,0.001,0.078,0.250
2026-01-14T12:19:46.519Z,010-20081219114010,0.159,0.001,0.071,0.231
2026-01-14T12:19:58.562Z,010-20081219114010,0.170,0.001,0.075,0.246
2026-01-14T12:20:10.608Z,010-20081219114010,0.174,0.001,0.078,0.253
2026-01-14T12:20:22.664Z,010-20081219114010,0.162,0.001,0.071,0.235
2026-01-14T12:20:34.737Z,010-20081219114010,0.168,0.001,0.074,0.244
2026-01-14T12:20:46.769Z,010-20081219114010,0.166,0.001,0.073,0.240
2026-01-14T12:20:58.826Z,010-20081219114010,0.161,0.001,0.072,0.235
2026-01-14T12:21:10.876Z,010-20081219114010,0.165,0.001,0.078,0.245
2026-01-14T12:21:23.007Z,010-20081219114010,0.162,0.001,0.073,0.236
2026-01-14T12:21:35.080Z,010-20081219114010,0.169,0.001,0.075,0.247
2026-01-14T12:21:47.125Z,010-20081219114010,0.162,0.001,0.075,0.238
2026-01-14T12:21:59.162Z,010-20081219114010,0.164,0.001,0.073,0.238
2026-01-14T12:22:11.197Z,010-20081219114010,0.168,0.001,0.077,0.247
2026-01-14T12:22:23.251Z,010-20081219114010,0.163,0.001,0.072,0.237
2026-01-14T12:22:35.308Z,010-20081219114010,0.169,0.001,0.082,0.253
2026-01-14T12:22:47.364Z,010-20081219114010,0.159,0.001,0.072,0.233
2026-01-14T12:22:59.403Z,010-20081219114010,0.164,0.001,0.072,0.238
2026-01-14T12:23:11.557Z,010-20081219114010,0.170,0.001,0.081,0.252
2026-01-14T12:23:23.585Z,010-20081219114010,0.157,0.001,0.070,0.229
2026-01-14T12:23:35.638Z,010-20081219114010,0.170,0.001,0.076,0.249
2026-01-14T12:23:47.667Z,010-20081219114010,0.163,0.001,0.071,0.236
2026-01-14T12:23:59.697Z,010-20081219114010,0.161,0.001,0.071,0.233
2026-01-14T12:24:11.733Z,010-20081219114010,0.167,0.001,0.075,0.244
2026-01-14T12:24:23.764Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T12:24:35.828Z,010-20081219114010,0.175,0.001,0.079,0.256
2026-01-14T12:24:47.853Z,010-20081219114010,0.163,0.001,0.071,0.235
2026-01-14T12:24:59.977Z,010-20081219114010,0.166,0.001,0.073,0.240
2026-01-14T12:25:12.037Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:25:24.067Z,010-20081219114010,0.161,0.001,0.076,0.239
2026-01-14T12:25:36.127Z,010-20081219114010,0.172,0.001,0.078,0.252
2026-01-14T12:25:48.146Z,010-20081219114010,0.161,0.001,0.076,0.239
2026-01-14T12:26:00.195Z,010-20081219114010,0.163,0.001,0.073,0.237
2026-01-14T12:26:12.212Z,010-20081219114010,0.165,0.001,0.072,0.238
2026-01-14T12:26:24.259Z,010-20081219114010,0.161,0.001,0.072,0.235
2026-01-14T12:26:36.317Z,010-20081219114010,0.175,0.001,0.076,0.252
2026-01-14T12:26:48.530Z,010-20081219114010,0.163,0.001,0.073,0.237
2026-01-14T12:27:00.571Z,010-20081219114010,0.165,0.001,0.076,0.242
2026-01-14T12:27:12.606Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T12:27:24.637Z,010-20081219114010,0.161,0.001,0.074,0.237
2026-01-14T12:27:36.733Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:27:48.757Z,010-20081219114010,0.163,0.001,0.071,0.236
2026-01-14T12:28:00.794Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T12:28:12.838Z,010-20081219114010,0.172,0.001,0.073,0.247
2026-01-14T12:28:24.957Z,010-20081219114010,0.164,0.001,0.078,0.244
2026-01-14T12:28:37.031Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:28:49.059Z,010-20081219114010,0.160,0.001,0.071,0.233
2026-01-14T12:29:01.098Z,010-20081219114010,0.167,0.001,0.072,0.240
2026-01-14T12:29:13.132Z,010-20081219114010,0.165,0.001,0.073,0.239
2026-01-14T12:29:25.162Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T12:29:37.208Z,010-20081219114010,0.170,0.001,0.079,0.251
2026-01-14T12:29:49.237Z,010-20081219114010,0.158,0.001,0.070,0.230
2026-01-14T12:30:01.270Z,010-20081219114010,0.164,0.001,0.074,0.240
2026-01-14T12:30:13.411Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T12:30:25.452Z,010-20081219114010,0.158,0.001,0.071,0.231
2026-01-14T12:30:37.491Z,010-20081219114010,0.169,0.001,0.080,0.251
2026-01-14T12:30:49.564Z,010-20081219114010,0.162,0.001,0.071,0.235
2026-01-14T12:31:01.593Z,010-20081219114010,0.164,0.001,0.073,0.240
2026-01-14T12:31:13.615Z,010-20081219114010,0.162,0.001,0.076,0.239
2026-01-14T12:31:25.672Z,010-20081219114010,0.161,0.001,0.071,0.234
2026-01-14T12:31:37.736Z,010-20081219114010,0.164,0.001,0.072,0.238
2026-01-14T12:31:49.970Z,010-20081219114010,0.160,0.001,0.071,0.233
2026-01-14T12:32:02.014Z,010-20081219114010,0.166,0.001,0.074,0.242
2026-01-14T12:32:14.060Z,010-20081219114010,0.158,0.001,0.076,0.236
2026-01-14T12:32:26.108Z,010-20081219114010,0.161,0.001,0.071,0.234
2026-01-14T12:32:38.162Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T12:32:50.196Z,010-20081219114010,0.163,0.001,0.076,0.241
2026-01-14T12:33:02.248Z,010-20081219114010,0.162,0.001,0.073,0.237
2026-01-14T12:33:14.301Z,010-20081219114010,0.160,0.001,0.073,0.234
2026-01-14T12:33:26.366Z,010-20081219114010,0.162,0.001,0.073,0.236
2026-01-14T12:33:38.547Z,010-20081219114010,0.171,0.001,0.079,0.252
2026-01-14T12:33:50.608Z,010-20081219114010,0.161,0.001,0.076,0.239
2026-01-14T12:34:02.633Z,010-20081219114010,0.166,0.001,0.073,0.242
2026-01-14T12:34:14.676Z,010-20081219114010,0.167,0.001,0.073,0.241
2026-01-14T12:34:26.721Z,010-20081219114010,0.163,0.001,0.072,0.236
2026-01-14T12:34:38.787Z,010-20081219114010,0.170,0.001,0.075,0.247
2026-01-14T12:34:50.819Z,010-20081219114010,0.160,0.001,0.076,0.237
2026-01-14T12:35:02.874Z,010-20081219114010,0.170,0.001,0.077,0.248
2026-01-14T12:35:14.916Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:35:27.052Z,010-20081219114010,0.162,0.001,0.071,0.235
2026-01-14T12:35:39.110Z,010-20081219114010,0.165,0.001,0.074,0.241
2026-01-14T12:35:51.144Z,010-20081219114010,0.166,0.001,0.072,0.240
2026-01-14T12:36:03.184Z,010-20081219114010,0.165,0.001,0.074,0.240
2026-01-14T12:36:15.210Z,010-20081219114010,0.162,0.001,0.074,0.238
2026-01-14T12:36:27.276Z,010-20081219114010,0.163,0.001,0.072,0.237
2026-01-14T12:36:39.309Z,010-20081219114010,0.165,0.001,0.073,0.239
2026-01-14T12:36:51.347Z,010-20081219114010,0.162,0.001,0.076,0.240
2026-01-14T12:37:03.371Z,010-20081219114010,0.164,0.001,0.074,0.240
2026-01-14T12:37:15.504Z,010-20081219114010,0.162,0.001,0.075,0.239
2026-01-14T12:37:27.556Z,010-20081219114010,0.163,0.001,0.074,0.238
2026-01-14T12:37:39.596Z,010-20081219114010,0.170,0.001,0.076,0.248
2026-01-14T12:37:51.617Z,010-20081219114010,0.162,0.001,0.076,0.240
2026-01-14T12:38:03.662Z,010-20081219114010,0.167,0.001,0.075,0.244
2026-01-14T12:38:15.707Z,010-20081219114010,0.161,0.001,0.075,0.238
2026-01-14T12:38:27.754Z,010-20081219114010,0.160,0.001,0.071,0.233
2026-01-14T12:38:39.830Z,010-20081219114010,0.169,0.001,0.076,0.247
2026-01-14T12:38:51.865Z,010-20081219114010,0.161,0.001,0.072,0.235
2026-01-14T12:39:04.001Z,010-20081219114010,0.171,0.001,0.082,0.255
2026-01-14T12:39:16.071Z,010-20081219114010,0.166,0.001,0.075,0.242
2026-01-14T12:39:28.090Z,010-20081219114010,0.164,0.001,0.072,0.238
2026-01-14T12:39:40.161Z,010-20081219114010,0.167,0.001,0.080,0.250
2026-01-14T12:39:52.192Z,010-20081219114010,0.162,0.001,0.074,0.238
2026-01-14T12:40:04.290Z,010-20081219114010,0.189,0.001,0.084,0.275
2026-01-14T12:40:16.351Z,010-20081219114010,0.172,0.001,0.075,0.249
2026-01-14T12:40:28.395Z,010-20081219114010,0.162,0.001,0.076,0.240
2026-01-14T12:40:40.446Z,010-20081219114010,0.169,0.001,0.075,0.247
2026-01-14T12:40:52.568Z,010-20081219114010,0.162,0.001,0.071,0.235
2026-01-14T12:41:04.598Z,010-20081219114010,0.165,0.001,0.078,0.245
2026-01-14T12:41:16.631Z,010-20081219114010,0.160,0.001,0.070,0.232
2026-01-14T12:41:28.682Z,010-20081219114010,0.159,0.001,0.071,0.232
2026-01-14T12:41:40.731Z,010-20081219114010,0.170,0.001,0.074,0.246
2026-01-14T12:41:52.792Z,010-20081219114010,0.163,0.001,0.072,0.236
2026-01-14T12:42:04.843Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:42:16.890Z,010-20081219114010,0.159,0.001,0.070,0.230
2026-01-14T12:42:28.930Z,010-20081219114010,0.161,0.001,0.071,0.234
2026-01-14T12:42:41.096Z,010-20081219114010,0.171,0.001,0.076,0.249
2026-01-14T12:42:53.137Z,010-20081219114010,0.160,0.001,0.070,0.232
2026-01-14T12:43:05.182Z,010-20081219114010,0.168,0.001,0.076,0.246
2026-01-14T12:43:17.210Z,010-20081219114010,0.161,0.001,0.071,0.233
2026-01-14T12:43:29.268Z,010-20081219114010,0.166,0.001,0.074,0.241
2026-01-14T12:43:41.299Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T12:43:53.359Z,010-20081219114010,0.162,0.001,0.071,0.234
2026-01-14T12:44:05.433Z,010-20081219114010,0.178,0.001,0.088,0.268
2026-01-14T12:44:17.482Z,010-20081219114010,0.159,0.001,0.071,0.232
2026-01-14T12:44:29.622Z,010-20081219114010,0.159,0.001,0.070,0.231
2026-01-14T12:44:41.693Z,010-20081219114010,0.169,0.001,0.076,0.247
2026-01-14T12:44:53.746Z,010-20081219114010,0.160,0.001,0.074,0.236
2026-01-14T12:45:05.801Z,010-20081219114010,0.166,0.001,0.073,0.241
2026-01-14T12:45:17.826Z,010-20081219114010,0.162,0.001,0.075,0.239
2026-01-14T12:45:29.886Z,010-20081219114010,0.162,0.001,0.072,0.235
2026-01-14T12:45:41.946Z,010-20081219114010,0.171,0.001,0.073,0.246
2026-01-14T12:45:53.972Z,010-20081219114010,0.161,0.001,0.074,0.237
2026-01-14T12:46:06.033Z,010-20081219114010,0.165,0.001,0.074,0.241
2026-01-14T12:46:18.167Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T12:46:30.218Z,010-20081219114010,0.163,0.001,0.073,0.238
2026-01-14T12:46:42.304Z,010-20081219114010,0.173,0.001,0.076,0.251
2026-01-14T12:46:54.342Z,010-20081219114010,0.159,0.001,0.069,0.230
2026-01-14T12:47:06.396Z,010-20081219114010,0.166,0.001,0.074,0.242
2026-01-14T12:47:18.453Z,010-20081219114010,0.158,0.001,0.074,0.233
2026-01-14T12:47:30.508Z,010-20081219114010,0.163,0.001,0.071,0.236
2026-01-14T12:47:42.569Z,010-20081219114010,0.167,0.001,0.074,0.243
2026-01-14T12:47:54.592Z,010-20081219114010,0.158,0.001,0.070,0.230
2026-01-14T12:48:06.756Z,010-20081219114010,0.170,0.001,0.074,0.246
2026-01-14T12:48:18.771Z,010-20081219114010,0.159,0.001,0.071,0.232
2026-01-14T12:48:30.828Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T12:48:42.888Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:48:54.932Z,010-20081219114010,0.160,0.001,0.075,0.236
2026-01-14T12:49:06.954Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:49:18.982Z,010-20081219114010,0.172,0.001,0.075,0.249
2026-01-14T12:49:31.039Z,010-20081219114010,0.162,0.001,0.071,0.234
2026-01-14T12:49:43.105Z,010-20081219114010,0.171,0.001,0.078,0.251
2026-01-14T12:49:55.239Z,010-20081219114010,0.162,0.001,0.074,0.237
2026-01-14T12:50:07.298Z,010-20081219114010,0.164,0.001,0.072,0.238
2026-01-14T12:50:19.313Z,010-20081219114010,0.162,0.001,0.071,0.235
2026-01-14T12:50:31.351Z,010-20081219114010,0.168,0.001,0.074,0.244
2026-01-14T12:50:43.417Z,010-20081219114010,0.171,0.001,0.077,0.250
2026-01-14T12:50:55.459Z,010-20081219114010,0.162,0.001,0.077,0.240
2026-01-14T12:51:07.512Z,010-20081219114010,0.164,0.001,0.073,0.238
2026-01-14T12:51:19.548Z,010-20081219114010,0.162,0.001,0.071,0.234
2026-01-14T12:51:31.600Z,010-20081219114010,0.163,0.001,0.071,0.236
2026-01-14T12:51:43.759Z,010-20081219114010,0.171,0.001,0.075,0.247
2026-01-14T12:51:55.806Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T12:52:07.826Z,010-20081219114010,0.172,0.001,0.076,0.250
2026-01-14T12:52:19.853Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T12:52:31.886Z,010-20081219114010,0.166,0.001,0.073,0.241
2026-01-14T12:52:43.939Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:52:55.997Z,010-20081219114010,0.165,0.001,0.078,0.245
2026-01-14T12:53:08.051Z,010-20081219114010,0.161,0.001,0.072,0.235
2026-01-14T12:53:20.086Z,010-20081219114010,0.161,0.001,0.076,0.239
2026-01-14T12:53:32.217Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:53:44.254Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:53:56.308Z,010-20081219114010,0.164,0.001,0.074,0.240
2026-01-14T12:54:08.355Z,010-20081219114010,0.167,0.001,0.073,0.242
2026-01-14T12:54:20.382Z,010-20081219114010,0.158,0.001,0.072,0.232
2026-01-14T12:54:32.416Z,010-20081219114010,0.166,0.001,0.073,0.241
2026-01-14T12:54:44.462Z,010-20081219114010,0.169,0.001,0.075,0.246
2026-01-14T12:54:56.490Z,010-20081219114010,0.163,0.001,0.072,0.237
2026-01-14T12:55:08.542Z,010-20081219114010,0.167,0.001,0.074,0.243
2026-01-14T12:55:20.666Z,010-20081219114010,0.163,0.001,0.076,0.240
2026-01-14T12:55:32.729Z,010-20081219114010,0.165,0.001,0.074,0.240
2026-01-14T12:55:44.992Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:55:57.492Z,010-20081219114010,0.163,0.001,0.071,0.236
2026-01-14T12:56:09.530Z,010-20081219114010,0.164,0.001,0.079,0.244
2026-01-14T12:56:21.585Z,010-20081219114010,0.158,0.001,0.070,0.230
2026-01-14T12:56:33.941Z,010-20081219114010,0.170,0.001,0.076,0.248
2026-01-14T12:56:45.976Z,010-20081219114010,0.165,0.001,0.075,0.241
2026-01-14T12:56:57.995Z,010-20081219114010,0.165,0.001,0.078,0.244
2026-01-14T12:57:10.139Z,010-20081219114010,0.162,0.001,0.072,0.235
2026-01-14T12:57:22.151Z,010-20081219114010,0.164,0.001,0.073,0.238
2026-01-14T12:57:34.187Z,010-20081219114010,0.168,0.001,0.075,0.245
2026-01-14T12:57:46.230Z,010-20081219114010,0.163,0.001,0.076,0.241
2026-01-14T12:57:58.291Z,010-20081219114010,0.163,0.001,0.072,0.237
2026-01-14T12:58:10.310Z,010-20081219114010,0.165,0.001,0.074,0.241
2026-01-14T12:58:22.343Z,010-20081219114010,0.163,0.001,0.073,0.237
2026-01-14T12:58:34.401Z,010-20081219114010,0.172,0.001,0.075,0.250
2026-01-14T12:58:46.436Z,010-20081219114010,0.161,0.001,0.071,0.233
2026-01-14T12:58:58.575Z,010-20081219114010,0.163,0.001,0.077,0.242
2026-01-14T12:59:10.607Z,010-20081219114010,0.165,0.001,0.073,0.240
2026-01-14T12:59:22.653Z,010-20081219114010,0.162,0.001,0.076,0.239
2026-01-14T12:59:34.704Z,010-20081219114010,0.169,0.001,0.076,0.247
2026-01-14T12:59:46.744Z,010-20081219114010,0.163,0.001,0.076,0.241
2026-01-14T12:59:58.787Z,010-20081219114010,0.163,0.001,0.073,0.237
2026-01-14T13:00:10.805Z,010-20081219114010,0.166,0.001,0.078,0.246
2026-01-14T13:00:22.834Z,010-20081219114010,0.161,0.001,0.072,0.234
2026-01-14T13:00:34.911Z,010-20081219114010,0.171,0.001,0.084,0.257
2026-01-14T13:00:47.033Z,010-20081219114010,0.160,0.001,0.072,0.233
2026-01-14T13:00:59.061Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T13:01:11.105Z,010-20081219114010,0.178,0.001,0.073,0.253
2026-01-14T13:01:23.157Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T13:01:35.226Z,010-20081219114010,0.174,0.001,0.078,0.253
2026-01-14T13:01:47.271Z,010-20081219114010,0.161,0.001,0.071,0.234
2026-01-14T13:01:59.308Z,010-20081219114010,0.167,0.001,0.072,0.241
2026-01-14T13:02:11.354Z,010-20081219114010,0.165,0.001,0.073,0.240
2026-01-14T13:02:23.387Z,010-20081219114010,0.165,0.001,0.072,0.239
2026-01-14T13:02:35.536Z,010-20081219114010,0.170,0.001,0.077,0.249
2026-01-14T13:02:47.595Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T13:02:59.644Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T13:03:11.693Z,010-20081219114010,0.163,0.001,0.076,0.241
2026-01-14T13:03:23.720Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T13:03:35.904Z,010-20081219114010,0.170,0.001,0.075,0.248
2026-01-14T13:03:48.314Z,010-20081219114010,0.168,0.001,0.077,0.247
2026-01-14T13:04:00.354Z,010-20081219114010,0.163,0.001,0.073,0.238
2026-01-14T13:04:12.401Z,010-20081219114010,0.166,0.001,0.075,0.243
2026-01-14T13:04:24.434Z,010-20081219114010,0.165,0.001,0.075,0.241
2026-01-14T13:04:36.494Z,010-20081219114010,0.174,0.001,0.077,0.253
2026-01-14T13:04:48.551Z,010-20081219114010,0.163,0.001,0.077,0.242
2026-01-14T13:05:00.985Z,010-20081219114010,0.166,0.001,0.074,0.243
2026-01-14T13:05:13.029Z,010-20081219114010,0.167,0.001,0.078,0.246
2026-01-14T13:05:25.074Z,010-20081219114010,0.164,0.001,0.072,0.237
2026-01-14T13:05:37.140Z,010-20081219114010,0.173,0.001,0.081,0.255
2026-01-14T13:05:49.167Z,010-20081219114010,0.162,0.001,0.072,0.236
2026-01-14T13:06:01.290Z,010-20081219114010,0.171,0.001,0.076,0.249
2026-01-14T13:06:13.321Z,010-20081219114010,0.164,0.001,0.073,0.239
2026-01-14T13:06:25.363Z,010-20081219114010,0.165,0.001,0.073,0.240
2026-01-14T13:06:37.535Z,010-20081219114010,0.174,0.001,0.081,0.257
2026-01-14T13:06:49.580Z,010-20081219114010,0.159,0.001,0.071,0.232
2026-01-14T13:07:01.651Z,010-20081219114010,0.167,0.001,0.073,0.242
2026-01-14T13:07:13.721Z,010-20081219114010,0.165,0.001,0.074,0.241
2026-01-14T13:07:26.686Z,010-20081219114010,0.167,0.001,0.073,0.242
2026-01-14T13:07:38.757Z,010-20081219114010,0.170,0.001,0.074,0.245
2026-01-14T13:07:50.800Z,010-20081219114010,0.161,0.001,0.072,0.234
2026-01-14T13:08:02.847Z,010-20081219114010,0.168,0.001,0.073,0.242
2026-01-14T13:08:14.908Z,010-20081219114010,0.160,0.001,0.075,0.238
2026-01-14T13:08:26.978Z,010-20081219114010,0.164,0.001,0.073,0.238
2026-01-14T13:08:39.328Z,010-20081219114010,0.169,0.001,0.075,0.247
2026-01-14T13:08:52.544Z,010-20081219114010,0.165,0.001,0.071,0.237
2026-01-14T13:09:06.399Z,010-20081219114010,0.166,0.001,0.073,0.241
